u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,tunnel,junction
11088455820,4322660761,0,433770371,residential,,,,False,,False,11.919066955867999,"LINESTRING (140.6450576 36.5992965, 140.6449241 36.5992948)",,,
11088455820,1213957983,0,433770371,residential,,,,False,,True,56.497518952837346,"LINESTRING (140.6450576 36.5992965, 140.6456904 36.5993047)",,,
11088455820,11088455825,0,1194653652,residential,,,,False,,True,127.54861049294311,"LINESTRING (140.6450576 36.5992965, 140.6450549 36.5995192, 140.6448001 36.5997841, 140.644615 36.5996678, 140.6447089 36.5995709, 140.6447091 36.5992927)",,,
11088455825,4322660761,0,433770371,residential,,,,False,,True,19.194507744909384,"LINESTRING (140.6447091 36.5992927, 140.6449241 36.5992948)",,,
11088455825,4322660761,1,433770371,residential,,,,False,,False,240.94022547687445,"LINESTRING (140.6447091 36.5992927, 140.6439895 36.5992858, 140.6440193 36.5992085, 140.6442125 36.5989232, 140.6442607 36.5989189, 140.6444029 36.5989124, 140.6445611 36.5987574, 140.6446631 36.5987251, 140.6448535 36.5987272, 140.6449286 36.5988026, 140.6449313 36.5988392, 140.6449241 36.5992948)",,,
11088455825,11088455820,0,1194653652,residential,,,,False,,False,127.5486104929431,"LINESTRING (140.6447091 36.5992927, 140.6447089 36.5995709, 140.644615 36.5996678, 140.6448001 36.5997841, 140.6450549 36.5995192, 140.6450576 36.5992965)",,,
11088455904,1223244053,0,106283795,residential,,,,False,,False,101.34662680649292,"LINESTRING (140.650361 36.6010132, 140.6495382 36.6016412)",,,
11088455904,5754081079,0,607071847,residential,,,,False,,False,96.82205772865152,"LINESTRING (140.650361 36.6010132, 140.6496016 36.6003915)",,,
11088455904,5754081084,0,607071847,residential,,,,False,,True,101.90365537961871,"LINESTRING (140.650361 36.6010132, 140.6511603 36.6016675)",,,
11088554218,11088554219,0,1194663326,residential,,,,False,,True,35.19733275416743,"LINESTRING (140.6460325 36.5651081, 140.6456774 36.5652454)",,,
11088554218,11088554228,0,1194663329,residential,,,,False,,False,51.10174395084171,"LINESTRING (140.6460325 36.5651081, 140.645763 36.5647027)",,,
11088554218,11088554220,0,1194663329,residential,,,,False,,True,49.50261272375697,"LINESTRING (140.6460325 36.5651081, 140.6462936 36.5655008)",,,
11088554219,11088554218,0,1194663326,residential,,,,False,,False,35.19733275416743,"LINESTRING (140.6456774 36.5652454, 140.6460325 36.5651081)",,,
11088554219,11088554225,0,1194663327,residential,,,,False,,True,48.80581711530753,"LINESTRING (140.6456774 36.5652454, 140.6453928 36.5648707)",,,
11088554219,11088554220,0,1194663327,residential,,,,False,,False,84.1378060384274,"LINESTRING (140.6456774 36.5652454, 140.6459802 36.5656441, 140.6462936 36.5655008)",,,
11088554220,11088554218,0,1194663329,residential,,,,False,,False,49.50261272375697,"LINESTRING (140.6462936 36.5655008, 140.6460325 36.5651081)",,,
11088554220,11088554219,0,1194663327,residential,,,,False,,True,84.1378060384274,"LINESTRING (140.6462936 36.5655008, 140.6459802 36.5656441, 140.6456774 36.5652454)",,,
11088554220,11088554230,0,1194663329,residential,,,,False,,True,18.750058182737185,"LINESTRING (140.6462936 36.5655008, 140.6463101 36.5655256, 140.6464716 36.5654716)",,,
11088554222,11088554225,0,1194663328,residential,,,,False,,True,72.14530701057701,"LINESTRING (140.6447437 36.5647501, 140.6449798 36.5649784, 140.6450146 36.5649827, 140.6453928 36.5648707)",,,
11088554225,11088554219,0,1194663327,residential,,,,False,,False,48.80581711530753,"LINESTRING (140.6453928 36.5648707, 140.6456774 36.5652454)",,,
11088554225,11088554222,0,1194663328,residential,,,,False,,False,72.14530701057701,"LINESTRING (140.6453928 36.5648707, 140.6450146 36.5649827, 140.6449798 36.5649784, 140.6447437 36.5647501)",,,
11088554225,11088554228,0,1194663328,residential,,,,False,,True,38.16069663714282,"LINESTRING (140.6453928 36.5648707, 140.6454653 36.5648449, 140.6456155 36.5647888, 140.645763 36.5647027)",,,
11088554228,3328462892,0,1194663328,residential,,,,False,,True,22.84312064684221,"LINESTRING (140.645763 36.5647027, 140.6459706 36.5645827)",,,
11088554228,11088554218,0,1194663329,residential,,,,False,,True,51.10174395084171,"LINESTRING (140.645763 36.5647027, 140.6460325 36.5651081)",,,
11088554228,11088554225,0,1194663328,residential,,,,False,,False,38.16069663714282,"LINESTRING (140.645763 36.5647027, 140.6456155 36.5647888, 140.6454653 36.5648449, 140.6453928 36.5648707)",,,
11088554230,995831243,0,1123064539,trunk,2,50,国道245号,False,245,True,45.78179370096372,"LINESTRING (140.6464716 36.5654716, 140.6463224 36.5650777)",,,
11088554230,6052216275,0,1123064539,trunk,2,50,国道245号,False,245,False,70.77145159342291,"LINESTRING (140.6464716 36.5654716, 140.6465966 36.5657906, 140.6467164 36.5660769)",,,
11088554230,11088554220,0,1194663329,residential,,,,False,,False,18.750058182737185,"LINESTRING (140.6464716 36.5654716, 140.6463101 36.5655256, 140.6462936 36.5655008)",,,
11088643530,5319303361,0,1194674444,residential,,,,False,,True,72.71586621784786,"LINESTRING (140.6680119 36.6258285, 140.6679341 36.6256778, 140.6673779 36.6258819)",,,
11088643536,5320066624,0,1194674446,residential,,,,False,,True,53.890551923282565,"LINESTRING (140.6662658 36.6253528, 140.6665667 36.625773)",,,
11088643573,5320066635,0,1194674448,residential,,,,False,,True,62.49948170554605,"LINESTRING (140.6642219 36.6258135, 140.6642561 36.6263749)",,,
11088643573,5320066648,0,1194674447,residential,,,,False,,False,196.7860617646271,"LINESTRING (140.6642219 36.6258135, 140.6641535 36.6258092, 140.6640463 36.6258038, 140.6639349 36.6258081, 140.6638049 36.6258231, 140.6636292 36.6258608, 140.6634709 36.6259275, 140.6633475 36.6260007, 140.6632 36.626132, 140.6629828 36.6263559, 140.6629264 36.6264097, 140.6628701 36.6264269, 140.6628232 36.6264269, 140.6627735 36.6264173, 140.6627239 36.6263947, 140.6624204 36.6261913)",,,
11088643573,5320066625,0,1194674447,residential,,,,False,,True,206.43945985713108,"LINESTRING (140.6642219 36.6258135, 140.664525 36.6258479, 140.6646216 36.6258522, 140.6647208 36.6258436, 140.6647933 36.6258221, 140.665276 36.6256671, 140.6653458 36.6256499, 140.6654316 36.6256456, 140.6657669 36.6256735, 140.6659225 36.6256908, 140.6660485 36.6257231, 140.6661853 36.6257941, 140.6663798 36.6259387)",,,
11090941130,3328490077,0,1194909224,residential,,,,False,,False,74.8501585798012,"LINESTRING (140.6388965 36.5820128, 140.638859 36.5819568, 140.6386819 36.5817715, 140.6385264 36.5816595, 140.6384808 36.5816197, 140.6384593 36.5815852, 140.6384486 36.5815217, 140.6384482 36.5814702)",,,
11090941151,3328491914,0,326228535,residential,,,,False,,True,19.315669498004265,"LINESTRING (140.6338819 36.580524, 140.6340722 36.5806066)",,,
11090941151,3328491973,0,1194909227,residential,,,,False,,False,85.72442359962666,"LINESTRING (140.6338819 36.580524, 140.634645 36.5800562)",,,
11090941151,3328491908,0,326228535,residential,,,,False,,False,123.80627773026394,"LINESTRING (140.6338819 36.580524, 140.6336343 36.5804166, 140.6330977 36.5811924)",,,
11090941152,3328491914,0,326228535,residential,,,,False,,False,24.645289858062277,"LINESTRING (140.6343148 36.5807123, 140.6340722 36.5806066)",,,
11090941152,3328490088,0,326228535,residential,,,,False,,True,42.90875217429879,"LINESTRING (140.6343148 36.5807123, 140.6347372 36.5808963)",,,
11090941152,3328491971,0,1194909228,residential,,,,False,,True,80.35591028337082,"LINESTRING (140.6343148 36.5807123, 140.6350259 36.5802694)",,,
11106150145,1197966368,0,1196977975,residential,,,,False,,True,43.20589907950921,"LINESTRING (140.6135986 36.5681396, 140.6133727 36.567796)",,,
11106150145,1197965092,0,103759313,unclassified,,,,False,,False,140.51628427242895,"LINESTRING (140.6135986 36.5681396, 140.613276 36.5682736, 140.6131885 36.5682998, 140.6131057 36.5683035, 140.6130305 36.5682866, 140.6124634 36.5680224, 140.6123736 36.5679933, 140.6122984 36.5679825, 140.6122335 36.5679859, 140.6121754 36.5680032)",,,
11106150145,1197966361,0,103759313,unclassified,,,,False,,True,323.20360598552656,"LINESTRING (140.6135986 36.5681396, 140.6139117 36.5680095, 140.6139634 36.5679684, 140.6140217 36.5679039, 140.6140614 36.5678272, 140.6141238 36.5669419, 140.6141392 36.5667743, 140.6142061 36.565856, 140.6142344 36.5657692, 140.6142899 36.5657283, 140.6143778 36.5657209, 140.6146309 36.565757)",,,
11106915360,1197975722,0,103759897,residential,,,,False,,False,69.57578693507978,"LINESTRING (140.6193003 36.567919, 140.6194514 36.5680348, 140.62 36.5681597)",,,
11106915379,1197850705,0,1196977989,residential,,,,False,,False,70.43317277719896,"LINESTRING (140.6285083 36.5682615, 140.6281382 36.5682012, 140.6277322 36.5681497)",,,
11106915383,1206068761,0,1287730594,unclassified,,,,False,,False,258.5050353620706,"LINESTRING (140.6243777 36.5708433, 140.6244488 36.5708691, 140.6245011 36.5708778, 140.6245628 36.5708702, 140.6254292 36.5705536, 140.6255096 36.5705342, 140.6255794 36.5705363, 140.6261748 36.5706634, 140.6270469 36.5707952, 140.6271362 36.5708119)",,,
11106915502,1197970729,0,103759313,unclassified,,,,False,,False,14.283971044710393,"LINESTRING (140.6187134 36.5657102, 140.6187283 36.5655823)",,,
11106915502,1197970766,0,103759313,unclassified,,,,False,,True,60.00954656276249,"LINESTRING (140.6187134 36.5657102, 140.6186951 36.5658761, 140.618659 36.5662481)",,,
11106915502,1197970766,1,1196977994,residential,,,,False,,True,139.92851077547877,"LINESTRING (140.6187134 36.5657102, 140.6191206 36.5657454, 140.6190428 36.5663205, 140.6190321 36.5663529, 140.618659 36.5662481)",,,
11107070201,5838459457,0,617644536,residential,,,,False,,False,40.5203146786056,"LINESTRING (140.705478 36.6591654, 140.70593 36.6592017)",,,
11107070201,5838459461,0,1196999003,residential,,,,False,,True,89.12467141712567,"LINESTRING (140.705478 36.6591654, 140.7053914 36.6599639)",,,
11107070201,5838459460,0,617644536,residential,,,,False,,True,121.78764244740691,"LINESTRING (140.705478 36.6591654, 140.7051672 36.6591404, 140.7050369 36.6592292, 140.7049514 36.6599334)",,,
11107072716,11107072730,0,1196999004,residential,,,,False,,True,56.35234457962719,"LINESTRING (140.7067859 36.6575815, 140.7062361 36.6573319)",,,
11107072729,11107072730,0,1196999005,residential,,,,False,,True,23.249566836670535,"LINESTRING (140.7060376 36.6574674, 140.7062361 36.6573319)",,,
11107072729,11107072729,0,1196999005,residential,,,,False,,False,219.29051085273778,"LINESTRING (140.7060376 36.6574674, 140.7058659 36.6576159, 140.7057989 36.6576503, 140.7056916 36.6576998, 140.7056406 36.6577364, 140.7056031 36.6577859, 140.7054985 36.6579666, 140.705477 36.6580247, 140.7055172 36.6581711, 140.7058847 36.6581194, 140.7059062 36.6580936, 140.7058927 36.6579774, 140.7060724 36.657958, 140.7060376 36.6574674)",,,
11107072729,11107072729,1,1196999005,residential,,,,False,,True,219.2905108527378,"LINESTRING (140.7060376 36.6574674, 140.7060724 36.657958, 140.7058927 36.6579774, 140.7059062 36.6580936, 140.7058847 36.6581194, 140.7055172 36.6581711, 140.705477 36.6580247, 140.7054985 36.6579666, 140.7056031 36.6577859, 140.7056406 36.6577364, 140.7056916 36.6576998, 140.7057989 36.6576503, 140.7058659 36.6576159, 140.7060376 36.6574674)",,,
11107072730,11107072716,0,1196999004,residential,,,,False,,False,56.35234457962719,"LINESTRING (140.7062361 36.6573319, 140.7067859 36.6575815)",,,
11107072730,11107072729,0,1196999005,residential,,,,False,,False,23.249566836670535,"LINESTRING (140.7062361 36.6573319, 140.7060376 36.6574674)",,,
11107072730,11107072731,0,1196999005,residential,,,,False,,True,44.4232410593006,"LINESTRING (140.7062361 36.6573319, 140.7064546 36.6569729)",,,
11107072731,11107072730,0,1196999005,residential,,,,False,,False,44.4232410593006,"LINESTRING (140.7064546 36.6569729, 140.7062361 36.6573319)",,,
11107072731,2313695875,0,222401309,trunk,2,50,陸前浜街道,False,6,False,267.8549076762114,"LINESTRING (140.7064546 36.6569729, 140.707345 36.6573605, 140.7075718 36.6574782, 140.7077697 36.6576004, 140.7079796 36.6577599, 140.7081699 36.6579086, 140.7083175 36.6580592, 140.7084221 36.6581893, 140.7085347 36.6583518, 140.7086211 36.6584969, 140.7086431 36.6585339)",,,
11107072731,2918526130,0,"640488105,222401309,222401310",trunk,2,50,陸前浜街道,False,6,True,592.6066900198726,"LINESTRING (140.7064546 36.6569729, 140.7061025 36.6568196, 140.7056498 36.6566439, 140.705426 36.6565788, 140.7052076 36.6565388, 140.7050264 36.6565293, 140.7047874 36.656535, 140.704565 36.6565551, 140.7043429 36.6565896, 140.7041252 36.6566519, 140.7033393 36.6569231, 140.7031324 36.6569824, 140.7029628 36.65701, 140.7027733 36.6570156, 140.7025771 36.6569976, 140.7023665 36.6569538, 140.7021779 36.6568886, 140.7019962 36.6567984, 140.7018292 36.6566928, 140.7013115 36.6562971, 140.701015 36.6560737, 140.7008103 36.6559093, 140.7005937 36.6557673)",yes,,
11107072781,11107072782,0,1196999008,residential,,,,False,,True,67.41658576665117,"LINESTRING (140.7074836 36.6585174, 140.7067279 36.6585261)",,,
11107072781,11107072793,0,1196999011,residential,,,,False,,False,42.801998598985264,"LINESTRING (140.7074836 36.6585174, 140.7072741 36.6581711)",,,
11107072781,1213776174,0,1196999011,residential,,,,False,,True,53.064002558111014,"LINESTRING (140.7074836 36.6585174, 140.7077434 36.6589467)",,,
11107072782,11107072781,0,1196999008,residential,,,,False,,False,67.41658576665117,"LINESTRING (140.7067279 36.6585261, 140.7074836 36.6585174)",,,
11107072782,11107072783,0,1196999009,residential,,,,False,,False,40.35427331997412,"LINESTRING (140.7067279 36.6585261, 140.7067319 36.658889)",,,
11107072782,11107072784,0,1196999009,residential,,,,False,,True,38.79744548875028,"LINESTRING (140.7067279 36.6585261, 140.7067241 36.6581772)",,,
11107072783,5838459458,0,105338114,tertiary,,,,False,,True,68.00224980051225,"LINESTRING (140.7067319 36.658889, 140.7059737 36.6588253)",,,
11107072783,11107072782,0,1196999009,residential,,,,False,,True,40.35427331997412,"LINESTRING (140.7067319 36.658889, 140.7067279 36.6585261)",,,
11107072783,1213776174,0,105338114,tertiary,,,,False,,False,90.51419378504718,"LINESTRING (140.7067319 36.658889, 140.7072655 36.6589269, 140.7075825 36.6589483, 140.7077434 36.6589467)",,,
11107072784,11107072782,0,1196999009,residential,,,,False,,False,38.79744548875028,"LINESTRING (140.7067241 36.6581772, 140.7067279 36.6585261)",,,
11107072784,11107072785,0,1196999010,residential,,,,False,,True,30.411895754670958,"LINESTRING (140.7067241 36.6581772, 140.707065 36.6581734)",,,
11107072784,11107072785,1,1196999010,residential,,,,False,,False,174.10478001576342,"LINESTRING (140.7067241 36.6581772, 140.7063112 36.6581818, 140.7063085 36.657844, 140.7069495 36.6578375, 140.7070622 36.6579021, 140.707065 36.6581734)",,,
11107072785,11107072784,0,1196999010,residential,,,,False,,False,30.411895754670958,"LINESTRING (140.707065 36.6581734, 140.7067241 36.6581772)",,,
11107072785,11107072784,1,1196999010,residential,,,,False,,True,174.1047800157634,"LINESTRING (140.707065 36.6581734, 140.7070622 36.6579021, 140.7069495 36.6578375, 140.7063085 36.657844, 140.7063112 36.6581818, 140.7067241 36.6581772)",,,
11107072785,11107072793,0,1196999010,residential,,,,False,,True,18.653891242373252,"LINESTRING (140.707065 36.6581734, 140.7072741 36.6581711)",,,
11107072792,1213776174,0,105338114,tertiary,,,,False,,True,27.438369868224637,"LINESTRING (140.7080428 36.6588901, 140.7077434 36.6589467)",,,
11107072792,1213776445,0,105338114,tertiary,,,,False,,False,65.78227828325535,"LINESTRING (140.7080428 36.6588901, 140.7081793 36.6588693, 140.7082672 36.6588637, 140.7084923 36.658858, 140.7085569 36.6588555, 140.7086454 36.6588521, 140.7087771 36.658847)",,,
11107072792,11107072793,0,1196999010,residential,,,,False,,False,136.1026532438028,"LINESTRING (140.7080428 36.6588901, 140.7075477 36.658029, 140.7072848 36.6581302, 140.7072741 36.6581711)",,,
11107072793,11107072785,0,1196999010,residential,,,,False,,False,18.653891242373252,"LINESTRING (140.7072741 36.6581711, 140.707065 36.6581734)",,,
11107072793,11107072781,0,1196999011,residential,,,,False,,True,42.801998598985264,"LINESTRING (140.7072741 36.6581711, 140.7074836 36.6585174)",,,
11107072793,11107072792,0,1196999010,residential,,,,False,,True,136.10265324380282,"LINESTRING (140.7072741 36.6581711, 140.7072848 36.6581302, 140.7075477 36.658029, 140.7080428 36.6588901)",,,
11107072799,1213776174,0,1196999011,residential,,,,False,,False,183.72850358646653,"LINESTRING (140.708532 36.6604411, 140.7085106 36.6603442, 140.7084838 36.6602948, 140.7084087 36.6602496, 140.7080305 36.6597827, 140.7079956 36.6597181, 140.7077434 36.6589467)",,,
11107072800,11107072801,0,1196999012,residential,,,,False,,True,34.789611327651585,"LINESTRING (140.7092229 36.6603207, 140.7096105 36.6602859)",,,
11107072800,11107072823,0,1196999014,residential,,,,False,,False,119.69655537100647,"LINESTRING (140.7092229 36.6603207, 140.7093528 36.6613921)",,,
11107072800,11107072815,0,1196999014,residential,,,,False,,True,126.1802664166712,"LINESTRING (140.7092229 36.6603207, 140.7091248 36.6595116, 140.7091489 36.6594879, 140.7095102 36.6594591)",,,
11107072801,11107072800,0,1196999012,residential,,,,False,,False,34.789611327651585,"LINESTRING (140.7096105 36.6602859, 140.7092229 36.6603207)",,,
11107072801,11107072802,0,1196999012,residential,,,,False,,True,36.97767642850758,"LINESTRING (140.7096105 36.6602859, 140.7100228 36.6602513)",,,
11107072801,12961234441,0,1196999015,residential,,,,False,,False,119.97669221097877,"LINESTRING (140.7096105 36.6602859, 140.7097408 36.6613598)",,,
11107072801,11107072815,0,1196999015,residential,,,,False,,True,92.37039661629946,"LINESTRING (140.7096105 36.6602859, 140.7095102 36.6594591)",,,
11107072802,11107072801,0,1196999012,residential,,,,False,,False,36.97767642850758,"LINESTRING (140.7100228 36.6602513, 140.7096105 36.6602859)",,,
11107072802,11107072803,0,1196999012,residential,,,,False,,True,38.1635525222139,"LINESTRING (140.7100228 36.6602513, 140.710448 36.6602132)",,,
11107072802,11107072804,0,1196999013,residential,,,,False,,False,122.16867455333728,"LINESTRING (140.7100228 36.6602513, 140.7098812 36.6591585)",,,
11107072802,12961234442,0,1196999013,residential,,,,False,,True,120.00089905016496,"LINESTRING (140.7100228 36.6602513, 140.710162 36.6613247)",,,
11107072803,11107072802,0,1196999012,residential,,,,False,,False,38.1635525222139,"LINESTRING (140.710448 36.6602132, 140.7100228 36.6602513)",,,
11107072803,11107072828,0,1196999012,residential,,,,False,,True,36.5357776829184,"LINESTRING (140.710448 36.6602132, 140.7108562 36.6601861)",,,
11107072803,11107072805,0,1196999014,residential,,,,False,,False,121.65122521413682,"LINESTRING (140.710448 36.6602132, 140.7102958 36.659126)",,,
11107072803,11107072806,0,1196999014,residential,,,,False,,True,120.3082754582762,"LINESTRING (140.710448 36.6602132, 140.7105985 36.6612884)",,,
11107072804,11107072802,0,1196999013,residential,,,,False,,True,122.16867455333728,"LINESTRING (140.7098812 36.6591585, 140.7100228 36.6602513)",,,
11107072804,11107072817,0,1196999017,residential,,,,False,,False,21.94977611354567,"LINESTRING (140.7098812 36.6591585, 140.7101262 36.6591401)",,,
11107072804,11107072818,0,1196999017,residential,,,,False,,True,36.167650546768265,"LINESTRING (140.7098812 36.6591585, 140.7094775 36.6591888)",,,
11107072805,11107072803,0,1196999014,residential,,,,False,,True,121.65122521413682,"LINESTRING (140.7102958 36.659126, 140.710448 36.6602132)",,,
11107072805,11107072833,0,1196999017,residential,,,,False,,False,30.70751101424532,"LINESTRING (140.7102958 36.659126, 140.7106382 36.6590974)",,,
11107072805,11107072817,0,1196999017,residential,,,,False,,True,15.209495934281927,"LINESTRING (140.7102958 36.659126, 140.7101262 36.6591401)",,,
11107072806,11107072803,0,1196999014,residential,,,,False,,False,120.3082754582762,"LINESTRING (140.7105985 36.6612884, 140.710448 36.6602132)",,,
11107072806,12961234442,0,1196999019,residential,,,,False,,False,39.14375294966351,"LINESTRING (140.7105985 36.6612884, 140.710162 36.6613247)",,,
11107072806,11107072808,0,1196999014,residential,,,,False,,True,77.28788324861868,"LINESTRING (140.7105985 36.6612884, 140.7106362 36.6615707, 140.7102258 36.661817)",,,
11107072806,11107072828,0,1196999019,residential,,,,False,,True,161.20489402873852,"LINESTRING (140.7105985 36.6612884, 140.7110587 36.6612501, 140.7109943 36.660809, 140.7109755 36.66071, 140.7108696 36.6603582, 140.7108562 36.6601861)",,,
11107072808,12961234442,0,1196999013,residential,,,,False,,False,55.03635063859907,"LINESTRING (140.7102258 36.661817, 140.710162 36.6613247)",,,
11107072808,11107072816,0,1196999014,residential,,,,False,,True,44.32879621869535,"LINESTRING (140.7102258 36.661817, 140.7098249 36.6620526)",,,
11107072808,11107072806,0,1196999014,residential,,,,False,,False,77.28788324861868,"LINESTRING (140.7102258 36.661817, 140.7106362 36.6615707, 140.7105985 36.6612884)",,,
11107072815,11107072801,0,1196999015,residential,,,,False,,False,92.37039661629946,"LINESTRING (140.7095102 36.6594591, 140.7096105 36.6602859)",,,
11107072815,11107072818,0,1196999015,residential,,,,False,,True,30.197236457564443,"LINESTRING (140.7095102 36.6594591, 140.7094775 36.6591888)",,,
11107072815,11107072800,0,1196999014,residential,,,,False,,False,126.1802664166712,"LINESTRING (140.7095102 36.6594591, 140.7091489 36.6594879, 140.7091248 36.6595116, 140.7092229 36.6603207)",,,
11107072816,11107072808,0,1196999014,residential,,,,False,,False,44.32879621869535,"LINESTRING (140.7098249 36.6620526, 140.7102258 36.661817)",,,
11107072816,12961234441,0,1196999015,residential,,,,False,,True,77.40033183246665,"LINESTRING (140.7098249 36.6620526, 140.7097408 36.6613598)",,,
11107072816,11107072823,0,1196999014,residential,,,,False,,True,133.35430844391846,"LINESTRING (140.7098249 36.6620526, 140.7096183 36.6622398, 140.709554 36.6622613, 140.709503 36.662214, 140.7093957 36.6616804, 140.7093528 36.6613921)",,,
11107072817,11107072837,0,1196999016,residential,,,,False,,False,55.2938446059217,"LINESTRING (140.7101262 36.6591401, 140.710077 36.6586444)",,,
11107072817,11107072805,0,1196999017,residential,,,,False,,False,15.209495934281927,"LINESTRING (140.7101262 36.6591401, 140.7102958 36.659126)",,,
11107072817,11107072804,0,1196999017,residential,,,,False,,True,21.94977611354567,"LINESTRING (140.7101262 36.6591401, 140.7098812 36.6591585)",,,
11107072818,11107072815,0,1196999015,residential,,,,False,,False,30.197236457564443,"LINESTRING (140.7094775 36.6591888, 140.7095102 36.6594591)",,,
11107072818,11107072804,0,1196999017,residential,,,,False,,False,36.167650546768265,"LINESTRING (140.7094775 36.6591888, 140.7098812 36.6591585)",,,
11107072818,11107072819,0,1196999017,residential,,,,False,,True,4.317354848809105,"LINESTRING (140.7094775 36.6591888, 140.7094516 36.659156)",,,
11107072819,11107072818,0,1196999017,residential,,,,False,,False,4.317354848809105,"LINESTRING (140.7094516 36.659156, 140.7094775 36.6591888)",,,
11107072819,11107072837,0,1196999019,residential,,,,False,,False,89.79685780484897,"LINESTRING (140.7094516 36.659156, 140.709511 36.6591243, 140.70968 36.6588144, 140.7097524 36.658795, 140.7098329 36.6586918, 140.7099321 36.6586165, 140.710077 36.6586444)",,,
11107072819,11107072845,0,1196999019,residential,,,,False,,True,53.74188146204286,"LINESTRING (140.7094516 36.659156, 140.7093501 36.6592103, 140.7092106 36.6592706, 140.7088995 36.6593373)",,,
11107072820,11107072836,0,1196999018,residential,,,,False,,True,57.757484496191935,"LINESTRING (140.7105719 36.6582668, 140.7103613 36.6583281, 140.7103023 36.65844, 140.7102379 36.658652)",,,
11107072823,11107072800,0,1196999014,residential,,,,False,,True,119.69655537100647,"LINESTRING (140.7093528 36.6613921, 140.7092229 36.6603207)",,,
11107072823,12961234441,0,1196999019,residential,,,,False,,True,34.79479842662384,"LINESTRING (140.7093528 36.6613921, 140.7097408 36.6613598)",,,
11107072823,11107072816,0,1196999014,residential,,,,False,,False,133.35430844391843,"LINESTRING (140.7093528 36.6613921, 140.7093957 36.6616804, 140.709503 36.662214, 140.709554 36.6622613, 140.7096183 36.6622398, 140.7098249 36.6620526)",,,
11107072828,11107072803,0,1196999012,residential,,,,False,,False,36.5357776829184,"LINESTRING (140.7108562 36.6601861, 140.710448 36.6602132)",,,
11107072828,11107072806,0,1196999019,residential,,,,False,,False,161.20489402873852,"LINESTRING (140.7108562 36.6601861, 140.7108696 36.6603582, 140.7109755 36.66071, 140.7109943 36.660809, 140.7110587 36.6612501, 140.7105985 36.6612884)",,,
11107072828,11107072833,0,1196999019,residential,,,,False,,True,122.793152083313,"LINESTRING (140.7108562 36.6601861, 140.7108401 36.6600505, 140.7108186 36.6599322, 140.710767 36.6597638, 140.7107033 36.6595341, 140.7106382 36.6590974)",,,
11107072833,11107072805,0,1196999017,residential,,,,False,,True,30.70751101424532,"LINESTRING (140.7106382 36.6590974, 140.7102958 36.659126)",,,
11107072833,11107072828,0,1196999019,residential,,,,False,,False,122.79315208331303,"LINESTRING (140.7106382 36.6590974, 140.7107033 36.6595341, 140.710767 36.6597638, 140.7108186 36.6599322, 140.7108401 36.6600505, 140.7108562 36.6601861)",,,
11107072833,11107072836,0,1196999019,residential,,,,False,,True,76.40365048818634,"LINESTRING (140.7106382 36.6590974, 140.7105222 36.6587585, 140.7105222 36.6586509, 140.7102379 36.658652)",,,
11107072836,11107072837,0,1196999019,residential,,,,False,,True,14.377370794992213,"LINESTRING (140.7102379 36.658652, 140.710077 36.6586444)",,,
11107072836,11107072820,0,1196999018,residential,,,,False,,False,57.757484496191935,"LINESTRING (140.7102379 36.658652, 140.7103023 36.65844, 140.7103613 36.6583281, 140.7105719 36.6582668)",,,
11107072836,11107072833,0,1196999019,residential,,,,False,,False,76.40365048818634,"LINESTRING (140.7102379 36.658652, 140.7105222 36.6586509, 140.7105222 36.6587585, 140.7106382 36.6590974)",,,
11107072837,11107072817,0,1196999016,residential,,,,False,,True,55.2938446059217,"LINESTRING (140.710077 36.6586444, 140.7101262 36.6591401)",,,
11107072837,11107072836,0,1196999019,residential,,,,False,,False,14.377370794992213,"LINESTRING (140.710077 36.6586444, 140.7102379 36.658652)",,,
11107072837,11107072819,0,1196999019,residential,,,,False,,True,89.79685780484895,"LINESTRING (140.710077 36.6586444, 140.7099321 36.6586165, 140.7098329 36.6586918, 140.7097524 36.658795, 140.70968 36.6588144, 140.709511 36.6591243, 140.7094516 36.659156)",,,
11107072845,11107072819,0,1196999019,residential,,,,False,,False,53.74188146204286,"LINESTRING (140.7088995 36.6593373, 140.7092106 36.6592706, 140.7093501 36.6592103, 140.7094516 36.659156)",,,
11107072845,12163757195,0,1197000188,trunk,2,50,陸前浜街道,False,6,False,657.5834012538287,"LINESTRING (140.7088995 36.6593373, 140.7092574 36.6620839, 140.7092991 36.6622958, 140.7093606 36.6624879, 140.7095459 36.6628397, 140.7101268 36.6635676, 140.7104023 36.6640209, 140.71068 36.6647637, 140.7106981 36.6648122, 140.7107564 36.6649681)",,,
11107072845,1213776445,0,1197000188,trunk,2,50,陸前浜街道,False,6,True,55.73005617524664,"LINESTRING (140.7088995 36.6593373, 140.70887 36.6591464, 140.7088324 36.6589973, 140.7088186 36.6589597, 140.7088048 36.6589222, 140.7087771 36.658847)",,,
11107072969,4472061009,0,105257270,trunk,2,50,陸前浜街道,False,6,True,8.029712352900164,"LINESTRING (140.6872341 36.6411639, 140.6872458 36.6410923)",,,
11107072969,5318445079,0,105257270,trunk,2,50,陸前浜街道,False,6,False,79.72983063737206,"LINESTRING (140.6872341 36.6411639, 140.6872057 36.641399, 140.6871852 36.6416633, 140.6871882 36.6418793)",,,
