osmid,y,x,highway,ref,street_count,junction,geometry
5321479109,36.5729161,140.6284149,,,3,,POINT (140.6284149 36.5729161)
5321479110,36.5726344,140.6286634,,,3,,POINT (140.6286634 36.5726344)
5321479114,36.5726539,140.629395,,,3,,POINT (140.629395 36.5726539)
5321479115,36.5729928,140.630668,,,1,,POINT (140.630668 36.5729928)
5321479116,36.5738048,140.6313708,,,3,,POINT (140.6313708 36.5738048)
5321479119,36.5735349,140.6305836,,,1,,POINT (140.6305836 36.5735349)
5321479120,36.5709715,140.6332201,,,3,,POINT (140.6332201 36.5709715)
5321479321,36.5718227,140.6336448,,,1,,POINT (140.6336448 36.5718227)
5321479322,36.5716103,140.6335388,,,3,,POINT (140.6335388 36.5716103)
5321479325,36.572511,140.6334669,,,3,,POINT (140.6334669 36.572511)
5321479336,36.5715442,140.6350863,,,3,,POINT (140.6350863 36.5715442)
5321479337,36.5716131,140.6348251,,,3,,POINT (140.6348251 36.5716131)
5321479338,36.5707797,140.6344634,,,3,,POINT (140.6344634 36.5707797)
5321479340,36.570984,140.6337381,,,3,,POINT (140.6337381 36.570984)
5321479341,36.5708335,140.6336005,,,3,,POINT (140.6336005 36.5708335)
5321479342,36.5708213,140.6336273,,,3,,POINT (140.6336273 36.5708213)
5321479343,36.5700664,140.6332369,,,3,,POINT (140.6332369 36.5700664)
5321479344,36.5709241,140.6327955,,,1,,POINT (140.6327955 36.5709241)
5321479346,36.5708684,140.6334945,,,3,,POINT (140.6334945 36.5708684)
5321479347,36.5708789,140.6330982,,,3,,POINT (140.6330982 36.5708789)
5321479349,36.5703511,140.6333842,,,3,,POINT (140.6333842 36.5703511)
5321479351,36.5711711,140.6326969,,,3,,POINT (140.6326969 36.5711711)
5321479352,36.5707224,140.6324572,,,1,,POINT (140.6324572 36.5707224)
5321479353,36.5711197,140.6332941,,,3,,POINT (140.6332941 36.5711197)
5321479355,36.5699957,140.6334469,,,3,,POINT (140.6334469 36.5699957)
5321479356,36.5693704,140.6331705,,,3,,POINT (140.6331705 36.5693704)
5321479358,36.5702408,140.6324515,,,1,,POINT (140.6324515 36.5702408)
5321479359,36.5696795,140.6333088,,,3,,POINT (140.6333088 36.5696795)
5321479361,36.569547,140.6326434,,,3,,POINT (140.6326434 36.569547)
5321479363,36.5691578,140.6338024,,,3,,POINT (140.6338024 36.5691578)
5321479364,36.5698192,140.6340133,,,3,,POINT (140.6340133 36.5698192)
5321479366,36.5682288,140.6344523,,,4,,POINT (140.6344523 36.5682288)
5321479367,36.5684648,140.6336519,,,1,,POINT (140.6336519 36.5684648)
5321479368,36.5680904,140.634995,,,1,,POINT (140.634995 36.5680904)
5321479369,36.5656537,140.6340911,,,3,,POINT (140.6340911 36.5656537)
5321479371,36.56577,140.6346856,,,1,,POINT (140.6346856 36.56577)
5321479372,36.5639712,140.6327916,,,3,,POINT (140.6327916 36.5639712)
5321479373,36.5634754,140.6325499,,,3,,POINT (140.6325499 36.5634754)
5321479374,36.5634973,140.6341654,,,3,,POINT (140.6341654 36.5634973)
5321479375,36.563006,140.6339042,,,4,,POINT (140.6339042 36.563006)
5321479376,36.5625367,140.6336482,,,4,,POINT (140.6336482 36.5625367)
5321479377,36.5608488,140.6354397,,,4,,POINT (140.6354397 36.5608488)
5321479380,36.560268,140.6349043,,,3,,POINT (140.6349043 36.560268)
5321479381,36.5597437,140.6364093,,,3,,POINT (140.6364093 36.5597437)
5321479385,36.5611139,140.6368345,,,3,,POINT (140.6368345 36.5611139)
5321479386,36.5607592,140.6370125,,,3,,POINT (140.6370125 36.5607592)
5321479389,36.5597992,140.6376654,,,3,,POINT (140.6376654 36.5597992)
5321479390,36.5616349,140.6391053,,,3,,POINT (140.6391053 36.5616349)
5321479391,36.5616614,140.6385155,,,3,,POINT (140.6385155 36.5616614)
5321479395,36.5618363,140.6385329,,,3,,POINT (140.6385329 36.5618363)
5321479396,36.5621323,140.6374377,,,4,,POINT (140.6374377 36.5621323)
5321479400,36.5621036,140.6377583,,,1,,POINT (140.6377583 36.5621036)
5321479401,36.5616549,140.6375018,,,3,,POINT (140.6375018 36.5616549)
5321479402,36.5618626,140.6376185,,,1,,POINT (140.6376185 36.5618626)
5321479403,36.562861,140.6369782,,,4,,POINT (140.6369782 36.562861)
5321479407,36.5636475,140.6364992,,,3,,POINT (140.6364992 36.5636475)
5321479408,36.5633058,140.6367554,,,3,,POINT (140.6367554 36.5633058)
5321479413,36.564553,140.6380041,,,3,,POINT (140.6380041 36.564553)
5321479417,36.5643418,140.638935,,,3,,POINT (140.638935 36.5643418)
5321479421,36.5649796,140.6402097,,,3,,POINT (140.6402097 36.5649796)
5321479422,36.5643101,140.639376,,,3,,POINT (140.639376 36.5643101)
5321479423,36.5639908,140.639276,,,3,,POINT (140.639276 36.5639908)
5321479425,36.5641523,140.6393343,,,3,,POINT (140.6393343 36.5641523)
5321479426,36.5627229,140.6379138,,,3,,POINT (140.6379138 36.5627229)
5321479427,36.5626048,140.6381362,,,1,,POINT (140.6381362 36.5626048)
5321479428,36.5648648,140.6362746,,,4,,POINT (140.6362746 36.5648648)
5321479435,36.5653546,140.6373678,,,4,,POINT (140.6373678 36.5653546)
5321479436,36.5651943,140.6370218,,,3,,POINT (140.6370218 36.5651943)
5321479437,36.5649912,140.6371717,,,3,,POINT (140.6371717 36.5649912)
5321479439,36.5641103,140.6364136,,,3,,POINT (140.6364136 36.5641103)
5321479446,36.565167,140.6320943,,,3,,POINT (140.6320943 36.565167)
5321479447,36.5648853,140.6322763,,,1,,POINT (140.6322763 36.5648853)
5321479448,36.5644249,140.6321602,,,3,,POINT (140.6321602 36.5644249)
5321479449,36.5642289,140.6320426,,,3,,POINT (140.6320426 36.5642289)
5321479450,36.5646082,140.6325114,,,1,,POINT (140.6325114 36.5646082)
5321479451,36.5640863,140.632457,,,3,,POINT (140.632457 36.5640863)
5321479452,36.5643546,140.6329971,,,1,,POINT (140.6329971 36.5643546)
5321479453,36.5641831,140.6321758,,,3,,POINT (140.6321758 36.5641831)
5321479454,36.5639175,140.6320178,,,1,,POINT (140.6320178 36.5639175)
5321479455,36.5635749,140.6321918,,,3,,POINT (140.6321918 36.5635749)
5321479457,36.5641196,140.6323603,,,3,,POINT (140.6323603 36.5641196)
5321479458,36.562554,140.6326943,,,3,,POINT (140.6326943 36.562554)
5321479459,36.5620414,140.6319639,,,3,,POINT (140.6319639 36.5620414)
5321479460,36.562175,140.6314283,,,3,,POINT (140.6314283 36.562175)
5321479461,36.5602862,140.6314406,,,3,,POINT (140.6314406 36.5602862)
5321479462,36.5608365,140.6321895,,,3,,POINT (140.6321895 36.5608365)
5321479463,36.5602686,140.6291974,,,3,,POINT (140.6291974 36.5602686)
5321479465,36.5595224,140.6293346,,,3,,POINT (140.6293346 36.5595224)
5321479466,36.5602868,140.6293098,,,3,,POINT (140.6293098 36.5602868)
5321479467,36.5606157,140.6292914,,,1,,POINT (140.6292914 36.5606157)
5321479468,36.559816,140.6258804,,,1,,POINT (140.6258804 36.559816)
5321479470,36.5594938,140.6264891,,,3,,POINT (140.6264891 36.5594938)
5321479471,36.5601246,140.6260274,,,1,,POINT (140.6260274 36.5601246)
5321479472,36.558656,140.6244266,,,1,,POINT (140.6244266 36.558656)
5321479473,36.5583113,140.6231305,,,3,,POINT (140.6231305 36.5583113)
5321479474,36.5579601,140.6236557,,,1,,POINT (140.6236557 36.5579601)
5321479475,36.5577286,140.6236345,,,1,,POINT (140.6236345 36.5577286)
5321479482,36.559132,140.6229728,,,3,,POINT (140.6229728 36.559132)
5321479483,36.5588043,140.6221513,,,1,,POINT (140.6221513 36.5588043)
5321479485,36.5586766,140.6228568,,,3,,POINT (140.6228568 36.5586766)
5321479486,36.5580235,140.6225848,,,3,,POINT (140.6225848 36.5580235)
5321479488,36.5576881,140.6231117,,,1,,POINT (140.6231117 36.5576881)
5321479489,36.5579007,140.622328,,,3,,POINT (140.622328 36.5579007)
5321479490,36.5575968,140.6227663,,,1,,POINT (140.6227663 36.5575968)
5321479491,36.5565717,140.6223447,,,3,,POINT (140.6223447 36.5565717)
5321479492,36.5563609,140.6220872,,,1,,POINT (140.6220872 36.5563609)
5321479497,36.5550211,140.6189286,,,4,,POINT (140.6189286 36.5550211)
5321479499,36.5550281,140.6184803,,,3,,POINT (140.6184803 36.5550281)
5321479500,36.5553316,140.6183664,,,3,,POINT (140.6183664 36.5553316)
5321479501,36.5585355,140.6140111,,,3,,POINT (140.6140111 36.5585355)
5321479502,36.5577176,140.6134029,,,3,,POINT (140.6134029 36.5577176)
5321479503,36.5575419,140.6137728,,,3,,POINT (140.6137728 36.5575419)
5321479504,36.5584209,140.6134594,,,3,,POINT (140.6134594 36.5584209)
5321479505,36.5586809,140.6121732,,,3,,POINT (140.6121732 36.5586809)
5321479506,36.5581228,140.6117653,,,3,,POINT (140.6117653 36.5581228)
5321479507,36.5575978,140.6128427,,,4,,POINT (140.6128427 36.5575978)
5321479508,36.5570951,140.6138681,,,3,,POINT (140.6138681 36.5570951)
5321479510,36.5587614,140.6150668,,,3,,POINT (140.6150668 36.5587614)
5321479512,36.5588023,140.6155459,,,3,,POINT (140.6155459 36.5588023)
5321479513,36.5581735,140.6158706,,,3,,POINT (140.6158706 36.5581735)
5321479515,36.5590518,140.6160803,,,3,,POINT (140.6160803 36.5590518)
5321479517,36.5591357,140.6167714,,,3,,POINT (140.6167714 36.5591357)
5321479518,36.5579084,140.6151858,,,3,,POINT (140.6151858 36.5579084)
5321479519,36.5573894,140.6148433,,,1,,POINT (140.6148433 36.5573894)
5321479525,36.5586318,140.6109182,,,3,,POINT (140.6109182 36.5586318)
5321479527,36.5590589,140.6114507,,,3,,POINT (140.6114507 36.5590589)
5321479529,36.5595622,140.6117402,,,3,,POINT (140.6117402 36.5595622)
5321479533,36.5596795,140.6109963,,,1,,POINT (140.6109963 36.5596795)
5321479534,36.5593791,140.60994,,,3,,POINT (140.60994 36.5593791)
5321479540,36.5597768,140.6092983,,,3,,POINT (140.6092983 36.5597768)
5321479541,36.5595397,140.6090839,,,1,,POINT (140.6090839 36.5595397)
5322949260,36.563503,140.6258827,,,1,,POINT (140.6258827 36.563503)
5322949266,36.5638528,140.626884,,,3,,POINT (140.626884 36.5638528)
5322949267,36.5652841,140.6245307,,,3,,POINT (140.6245307 36.5652841)
5322949268,36.5654428,140.6252659,,,3,,POINT (140.6252659 36.5654428)
5322949272,36.5661174,140.6253162,,,3,,POINT (140.6253162 36.5661174)
5322949273,36.5660908,140.6249673,,,3,,POINT (140.6249673 36.5660908)
5322949276,36.565932,140.6254671,,,3,,POINT (140.6254671 36.565932)
5322949277,36.5668318,140.625023,,,3,,POINT (140.625023 36.5668318)
5322949278,36.5671795,140.6254955,,,1,,POINT (140.6254955 36.5671795)
5322949279,36.5671796,140.6246695,,,3,,POINT (140.6246695 36.5671796)
5322949280,36.567894,140.6256477,,,3,,POINT (140.6256477 36.567894)
5322949281,36.5673325,140.6245895,,,3,,POINT (140.6245895 36.5673325)
5322949282,36.5679878,140.6255225,,,4,,POINT (140.6255225 36.5679878)
5322949284,36.5684014,140.625911,,,4,,POINT (140.625911 36.5684014)
5322949286,36.5685118,140.6265108,,,3,,POINT (140.6265108 36.5685118)
5322949287,36.5689681,140.6266678,,,3,,POINT (140.6266678 36.5689681)
5322949288,36.5669174,140.6238553,,,3,,POINT (140.6238553 36.5669174)
5322949289,36.5663607,140.623917,,,3,,POINT (140.623917 36.5663607)
5322949290,36.5669923,140.6242182,,,3,,POINT (140.6242182 36.5669923)
5322949291,36.5663971,140.6242965,,,3,,POINT (140.6242965 36.5663971)
5323518979,36.5684037,140.6244358,,,3,,POINT (140.6244358 36.5684037)
5323518982,36.5676693,140.624249,,,3,,POINT (140.624249 36.5676693)
5323518983,36.5682154,140.6249744,,,3,,POINT (140.6249744 36.5682154)
5323518985,36.5674586,140.6244837,,,3,,POINT (140.6244837 36.5674586)
5323518986,36.5678148,140.6249928,,,1,,POINT (140.6249928 36.5678148)
5323518993,36.5685593,140.6255295,,,1,,POINT (140.6255295 36.5685593)
5323518994,36.5685499,140.6249533,,,3,,POINT (140.6249533 36.5685499)
5323518995,36.5686419,140.6246217,,,3,,POINT (140.6246217 36.5686419)
5323518997,36.568744,140.6239771,,,1,,POINT (140.6239771 36.568744)
5323519006,36.5691406,140.6257399,,,3,,POINT (140.6257399 36.5691406)
5323519007,36.5693861,140.6247422,,,3,,POINT (140.6247422 36.5693861)
5323519009,36.5691341,140.6253096,,,3,,POINT (140.6253096 36.5691341)
5323519010,36.5689026,140.6272605,,,3,,POINT (140.6272605 36.5689026)
5323519011,36.5692157,140.6272846,,,1,,POINT (140.6272846 36.5692157)
5323519012,36.566694,140.6251389,,,3,,POINT (140.6251389 36.566694)
5323519018,36.5672187,140.6218387,,,1,,POINT (140.6218387 36.5672187)
5323519019,36.564964,140.6233741,,,3,,POINT (140.6233741 36.564964)
5323519020,36.5649378,140.6229838,,,1,,POINT (140.6229838 36.5649378)
5323519123,36.5632862,140.625022,,,3,,POINT (140.625022 36.5632862)
5323519124,36.5616707,140.6239676,,,3,,POINT (140.6239676 36.5616707)
5323519125,36.5621702,140.6247696,,,3,,POINT (140.6247696 36.5621702)
5323519126,36.5611175,140.6234866,,,3,,POINT (140.6234866 36.5611175)
5323519129,36.5614728,140.6241534,,,3,,POINT (140.6241534 36.5614728)
5323519130,36.5894685,140.6364071,,,1,,POINT (140.6364071 36.5894685)
5323519135,36.588672,140.6372153,,,3,,POINT (140.6372153 36.588672)
5323519142,36.5890441,140.6372957,,,3,,POINT (140.6372957 36.5890441)
5323519144,36.5900098,140.6372344,,,3,,POINT (140.6372344 36.5900098)
5323519148,36.590222,140.6381958,,,3,,POINT (140.6381958 36.590222)
5323519158,36.5889053,140.6399733,,,3,,POINT (140.6399733 36.5889053)
5323519159,36.5899051,140.637249,,,3,,POINT (140.637249 36.5899051)
5323519164,36.5895826,140.6372938,,,3,,POINT (140.6372938 36.5895826)
5323519167,36.5899616,140.6367282,,,1,,POINT (140.6367282 36.5899616)
5323519168,36.5899086,140.638444,,,3,,POINT (140.638444 36.5899086)
5323519171,36.5892944,140.6378535,,,1,,POINT (140.6378535 36.5892944)
5323519172,36.5898881,140.6384554,,,3,,POINT (140.6384554 36.5898881)
5323519173,36.5900515,140.6387059,,,1,,POINT (140.6387059 36.5900515)
5323519174,36.5905135,140.6384982,,,1,,POINT (140.6384982 36.5905135)
5323519177,36.586007,140.6369661,,,3,,POINT (140.6369661 36.586007)
5323519191,36.5873438,140.6376627,,,3,,POINT (140.6376627 36.5873438)
5323519192,36.5876791,140.6376816,,,4,,POINT (140.6376816 36.5876791)
5323519198,36.587724,140.6385782,,,3,,POINT (140.6385782 36.587724)
5323519202,36.5885514,140.6382794,,,4,,POINT (140.6382794 36.5885514)
5323519206,36.5880669,140.6379469,,,3,,POINT (140.6379469 36.5880669)
5323519207,36.5874674,140.6386249,,,3,,POINT (140.6386249 36.5874674)
5323519208,36.5876425,140.6368273,,,1,,POINT (140.6368273 36.5876425)
5323519209,36.5876585,140.6371999,,,3,,POINT (140.6371999 36.5876585)
5323519210,36.5877966,140.6372051,,,1,,POINT (140.6372051 36.5877966)
5323519211,36.587669,140.6374443,,,3,,POINT (140.6374443 36.587669)
5323519212,36.5878724,140.6375121,,,1,,POINT (140.6375121 36.5878724)
5323519213,36.5876384,140.6378596,,,1,,POINT (140.6378596 36.5876384)
5323519214,36.5870436,140.6385941,,,1,,POINT (140.6385941 36.5870436)
5323519217,36.5871272,140.6392674,,,3,,POINT (140.6392674 36.5871272)
5323519218,36.5880196,140.6390159,,,3,,POINT (140.6390159 36.5880196)
5323519224,36.5891098,140.6394921,,,3,,POINT (140.6394921 36.5891098)
5323519225,36.5868802,140.6441149,,,3,,POINT (140.6441149 36.5868802)
5323519227,36.5873271,140.6437706,,,3,,POINT (140.6437706 36.5873271)
5323519230,36.5874768,140.6430141,,,3,,POINT (140.6430141 36.5874768)
5323519231,36.5868712,140.6426735,,,3,,POINT (140.6426735 36.5868712)
5323519232,36.5869076,140.6424091,,,4,,POINT (140.6424091 36.5869076)
5323519241,36.588995,140.6421468,,,1,,POINT (140.6421468 36.588995)
5323519242,36.5886588,140.6421683,,,3,,POINT (140.6421683 36.5886588)
5323519246,36.5889098,140.6430499,,,1,,POINT (140.6430499 36.5889098)
5323519247,36.5887397,140.6426583,,,3,,POINT (140.6426583 36.5887397)
5323519250,36.588248,140.6429983,,,3,,POINT (140.6429983 36.588248)
5323519252,36.5885278,140.6431923,,,4,,POINT (140.6431923 36.5885278)
5323519253,36.5886946,140.6426354,,,3,,POINT (140.6426354 36.5886946)
5323519263,36.5876644,140.6448439,,,3,,POINT (140.6448439 36.5876644)
5323519264,36.5880164,140.6441677,,,3,,POINT (140.6441677 36.5880164)
5323519267,36.5897908,140.6430421,,,1,,POINT (140.6430421 36.5897908)
5323519277,36.5882658,140.6453958,,,3,,POINT (140.6453958 36.5882658)
5323519278,36.5881316,140.643906,,,3,,POINT (140.643906 36.5881316)
5323519280,36.5888228,140.6443934,,,3,,POINT (140.6443934 36.5888228)
5323519281,36.588364,140.6434875,,,3,,POINT (140.6434875 36.588364)
5323519283,36.5889102,140.6435976,,,3,,POINT (140.6435976 36.5889102)
5323519285,36.5892096,140.6436086,,,1,,POINT (140.6436086 36.5892096)
5323519287,36.5891564,140.6434015,,,1,,POINT (140.6434015 36.5891564)
5323519288,36.5888202,140.6433433,,,1,,POINT (140.6433433 36.5888202)
5323519289,36.5890291,140.6440609,,,3,,POINT (140.6440609 36.5890291)
5323519291,36.5882854,140.6436289,,,3,,POINT (140.6436289 36.5882854)
5323519292,36.5870641,140.6456912,,,1,,POINT (140.6456912 36.5870641)
5323519296,36.5872438,140.64701,,,3,,POINT (140.64701 36.5872438)
5323519297,36.5855837,140.6448978,,,3,,POINT (140.6448978 36.5855837)
5323519300,36.5866396,140.6448717,,,3,,POINT (140.6448717 36.5866396)
5323519301,36.5852168,140.6439854,,,3,,POINT (140.6439854 36.5852168)
5323519304,36.5847018,140.643459,,,3,,POINT (140.643459 36.5847018)
5323519305,36.5824083,140.6440971,,,3,,POINT (140.6440971 36.5824083)
5323519306,36.5835826,140.6439397,,,3,,POINT (140.6439397 36.5835826)
5323519307,36.5829776,140.6440234,,,3,,POINT (140.6440234 36.5829776)
5323519308,36.5828976,140.6446774,,,4,,POINT (140.6446774 36.5828976)
5323519309,36.5829429,140.6442477,,,3,,POINT (140.6442477 36.5829429)
5323519312,36.5829198,140.6444674,,,3,,POINT (140.6444674 36.5829198)
5323519313,36.5827227,140.6433482,,,3,,POINT (140.6433482 36.5827227)
5323519318,36.5815814,140.6444559,,,4,,POINT (140.6444559 36.5815814)
5323519321,36.581746,140.6437217,,,3,,POINT (140.6437217 36.581746)
5323519322,36.5822034,140.6440272,,,3,,POINT (140.6440272 36.5822034)
5323519323,36.5815822,140.6440986,,,3,,POINT (140.6440986 36.5815822)
5323519325,36.5804342,140.6449618,,,3,,POINT (140.6449618 36.5804342)
5323519330,36.5812654,140.643768,,,3,,POINT (140.643768 36.5812654)
5323519337,36.5819523,140.6419808,,,3,,POINT (140.6419808 36.5819523)
5323519338,36.5807977,140.6449402,,,3,,POINT (140.6449402 36.5807977)
5323519342,36.5815739,140.6439663,,,3,,POINT (140.6439663 36.5815739)
5323519343,36.5809985,140.6445378,,,3,,POINT (140.6445378 36.5809985)
5323519344,36.5815537,140.6448431,,,4,,POINT (140.6448431 36.5815537)
5323519345,36.5816999,140.646511,,,3,,POINT (140.646511 36.5816999)
5323519346,36.5823476,140.6464121,,,3,,POINT (140.6464121 36.5823476)
5323519347,36.581584,140.6451886,,,4,,POINT (140.6451886 36.581584)
5323519350,36.5816807,140.6462912,,,3,,POINT (140.6462912 36.5816807)
5323519352,36.5816171,140.6455662,,,4,,POINT (140.6455662 36.5816171)
5323519356,36.5816476,140.6459136,,,3,,POINT (140.6459136 36.5816476)
5323519357,36.5818438,140.6398673,,,3,,POINT (140.6398673 36.5818438)
5323519360,36.5816234,140.6397211,,,4,,POINT (140.6397211 36.5816234)
5323519364,36.582154,140.6390192,,,1,,POINT (140.6390192 36.582154)
5323519365,36.5805825,140.6390265,,,3,,POINT (140.6390265 36.5805825)
5323519367,36.5798704,140.6385359,,,3,,POINT (140.6385359 36.5798704)
5323519368,36.5789077,140.6377181,,,3,,POINT (140.6377181 36.5789077)
5323519372,36.5794434,140.6394369,,,3,,POINT (140.6394369 36.5794434)
5323519374,36.5777974,140.6384788,,,3,,POINT (140.6384788 36.5777974)
5323519377,36.5773356,140.6381695,,,3,,POINT (140.6381695 36.5773356)
5323519378,36.5770593,140.6379844,,,3,,POINT (140.6379844 36.5770593)
5323519379,36.5768996,140.6383653,,,1,,POINT (140.6383653 36.5768996)
5323519380,36.5793912,140.6490101,,,3,,POINT (140.6490101 36.5793912)
5323519383,36.5781892,140.6501239,,,4,,POINT (140.6501239 36.5781892)
5323519385,36.5765109,140.6526901,,,3,,POINT (140.6526901 36.5765109)
5323519388,36.5787551,140.6495036,,,3,,POINT (140.6495036 36.5787551)
5323519394,36.5769444,140.6486922,,,3,,POINT (140.6486922 36.5769444)
5323519395,36.5775192,140.6488544,,,3,,POINT (140.6488544 36.5775192)
5323519396,36.5772232,140.6497508,,,3,,POINT (140.6497508 36.5772232)
5323519397,36.5781915,140.6493076,,,3,,POINT (140.6493076 36.5781915)
5323519398,36.5779614,140.6498408,,,3,,POINT (140.6498408 36.5779614)
5323519403,36.5782453,140.65067,,,3,,POINT (140.65067 36.5782453)
5323519405,36.5783296,140.6509507,,,3,,POINT (140.6509507 36.5783296)
5323519410,36.578949,140.6520281,,,3,,POINT (140.6520281 36.578949)
5323519419,36.578623,140.6529254,,,4,,POINT (140.6529254 36.578623)
5323519421,36.578047,140.6509755,,,3,,POINT (140.6509755 36.578047)
5323519424,36.5774755,140.650918,,,3,,POINT (140.650918 36.5774755)
5323519425,36.5773785,140.6500985,,,3,,POINT (140.6500985 36.5773785)
5323519426,36.5777414,140.6506222,,,3,,POINT (140.6506222 36.5777414)
5323519427,36.5772457,140.6513251,,,3,,POINT (140.6513251 36.5772457)
5323519428,36.5767778,140.6509024,,,4,,POINT (140.6509024 36.5767778)
5323519429,36.5767086,140.6494735,,,3,,POINT (140.6494735 36.5767086)
5323519435,36.5769145,140.6481691,,,3,,POINT (140.6481691 36.5769145)
5323519440,36.5779531,140.6490406,,,3,,POINT (140.6490406 36.5779531)
5323519441,36.5768034,140.6495625,,,3,,POINT (140.6495625 36.5768034)
5323519445,36.5769685,140.6504696,,,3,,POINT (140.6504696 36.5769685)
5323519446,36.5778426,140.6497781,,,3,,POINT (140.6497781 36.5778426)
5323519457,36.5758018,140.6520845,,,3,,POINT (140.6520845 36.5758018)
5323519460,36.5762205,140.6506632,,,3,,POINT (140.6506632 36.5762205)
5323519465,36.5722721,140.6495547,,,3,,POINT (140.6495547 36.5722721)
5323519470,36.5711607,140.6489241,,,1,,POINT (140.6489241 36.5711607)
5323519471,36.5717385,140.6481333,,,3,,POINT (140.6481333 36.5717385)
5323519472,36.5714911,140.6481334,,,1,,POINT (140.6481334 36.5714911)
5323519473,36.5740531,140.6474185,,,1,,POINT (140.6474185 36.5740531)
5323519475,36.5740824,140.6467617,,,3,,POINT (140.6467617 36.5740824)
5323519477,36.5738921,140.6466955,,,3,,POINT (140.6466955 36.5738921)
5323519480,36.5745665,140.647175,,,1,,POINT (140.647175 36.5745665)
5323519481,36.5752307,140.6475891,,,3,,POINT (140.6475891 36.5752307)
5323519482,36.5791082,140.6515899,,,5,,POINT (140.6515899 36.5791082)
5323519484,36.578562,140.6506546,,,3,,POINT (140.6506546 36.578562)
5323519487,36.5791252,140.6501531,,,3,,POINT (140.6501531 36.5791252)
5323519490,36.5790966,140.6493244,,,3,,POINT (140.6493244 36.5790966)
5323519491,36.5792661,140.6504764,,,3,,POINT (140.6504764 36.5792661)
5323519497,36.5795961,140.6492121,,,3,,POINT (140.6492121 36.5795961)
5323519502,36.5799525,140.6476004,,,3,,POINT (140.6476004 36.5799525)
5323519504,36.579982,140.6471424,,,3,,POINT (140.6471424 36.579982)
5323519511,36.5808682,140.648604,,,3,,POINT (140.648604 36.5808682)
5323519512,36.5786467,140.6481993,,,3,,POINT (140.6481993 36.5786467)
5323519514,36.5788864,140.6476581,,,3,,POINT (140.6476581 36.5788864)
5323519515,36.5792715,140.647363,,,3,,POINT (140.647363 36.5792715)
5323519520,36.5797517,140.6476221,,,3,,POINT (140.6476221 36.5797517)
5323519635,36.5772956,140.6467196,,,3,,POINT (140.6467196 36.5772956)
5323519645,36.5798254,140.6451874,,,1,,POINT (140.6451874 36.5798254)
5323519657,36.5814871,140.6491391,,,1,,POINT (140.6491391 36.5814871)
5323519666,36.581505,140.6482773,,,3,,POINT (140.6482773 36.581505)
5323519667,36.5827315,140.6480605,,,3,,POINT (140.6480605 36.5827315)
5323519670,36.582361,140.6499764,,,3,,POINT (140.6499764 36.582361)
5323519681,36.5736024,140.6229783,,,3,,POINT (140.6229783 36.5736024)
5323519683,36.5728955,140.62325,,,3,,POINT (140.62325 36.5728955)
5323519684,36.5736501,140.6236137,,,3,,POINT (140.6236137 36.5736501)
5323519687,36.572944,140.6238068,,,3,,POINT (140.6238068 36.572944)
5323519688,36.5735283,140.624141,,,3,,POINT (140.624141 36.5735283)
5323519692,36.5734282,140.6244756,,,3,,POINT (140.6244756 36.5734282)
5323519693,36.5729894,140.6225176,,,1,,POINT (140.6225176 36.5729894)
5323519694,36.5734228,140.6225762,,,3,,POINT (140.6225762 36.5734228)
5323519695,36.5731373,140.6220769,,,1,,POINT (140.6220769 36.5731373)
5323519696,36.5733837,140.622192,,,3,,POINT (140.622192 36.5733837)
5323519697,36.5732996,140.6260996,,,3,,POINT (140.6260996 36.5732996)
5323519698,36.5729647,140.6261546,,,1,,POINT (140.6261546 36.5729647)
5323519699,36.5703023,140.6262914,,,1,,POINT (140.6262914 36.5703023)
5323519704,36.5701925,140.6273464,,,3,,POINT (140.6273464 36.5701925)
5323519705,36.5683659,140.6277106,,,3,,POINT (140.6277106 36.5683659)
5323519707,36.5683907,140.6269298,,,1,,POINT (140.6269298 36.5683907)
5323519708,36.566682,140.6315358,,,3,,POINT (140.6315358 36.566682)
5323519712,36.5671687,140.633817,,,3,,POINT (140.633817 36.5671687)
5323519713,36.5671826,140.632522,,,3,,POINT (140.632522 36.5671826)
5323519714,36.5679786,140.632323,,,3,,POINT (140.632323 36.5679786)
5323519716,36.5672428,140.6326505,,,3,,POINT (140.6326505 36.5672428)
5323519717,36.5674038,140.6325305,,,3,,POINT (140.6325305 36.5674038)
5323519718,36.5672623,140.6322735,,,1,,POINT (140.6322735 36.5672623)
5323519719,36.5666011,140.6333486,,,3,,POINT (140.6333486 36.5666011)
5323519721,36.5676477,140.6301704,,,1,,POINT (140.6301704 36.5676477)
5323519722,36.5678965,140.6306842,,,3,,POINT (140.6306842 36.5678965)
5323519725,36.5692348,140.631049,,,3,,POINT (140.631049 36.5692348)
5323522079,36.5680616,140.6367902,,,3,,POINT (140.6367902 36.5680616)
5323522081,36.5675763,140.6369375,,,3,,POINT (140.6369375 36.5675763)
5323522086,36.5671985,140.6383153,,,3,,POINT (140.6383153 36.5671985)
5323522094,36.5659499,140.6351062,,,3,,POINT (140.6351062 36.5659499)
5323522095,36.5659572,140.6358258,,,1,,POINT (140.6358258 36.5659572)
5323553900,36.6292343,140.6863893,,,4,,POINT (140.6863893 36.6292343)
5323553902,36.6296317,140.6863632,,,4,,POINT (140.6863632 36.6296317)
5323553903,36.6296585,140.6855257,,,3,,POINT (140.6855257 36.6296585)
5323553904,36.6296852,140.6852374,,,3,,POINT (140.6852374 36.6296852)
